,Unnamed: 0,username,text
128,128,mult co fire ems log,"['med', 'medic', 'at', 'se', 'pine', 'st', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
129,129,deirdre saoirse moen,"['sydney', 'grace', 's', 'founder', 'life', 'in', 'paradis', 'not', 'onli', 'doe', 'she', 'make', 'superb', 'eyeshadow', 'of', 'the', 'proce', 'from', 'thi', 'palett', 'will', 'be', 'use', 'to', 'help', 'victim', 'of', 'the', 'camp', 'fire', 'if', 'you', 're', 'look']"
130,130,total traffic sea,"['vehicl', 'on', 'fire', 'in', 'tacoma', 'on', 'i', 'sb', 'approach', 'wa', 'stop', 'and', 'go', 'traffic', 'back', 'to', 'cti', 'ctr', 'delay', 'of', 'min', 'traffic']"
131,131,wsdot tacoma,"['vehicl', 'fire', 'on', 'i', 'sb', 'at', 'milepost', 'near', 'delin', 'st', 'begin', 'at', 'am', 'on', 'novemb', 'until', 'further', 'notic', 'the', 'right', 'lane', 'are', 'block']"
132,132,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
133,133,total traffic sea,"['vehicl', 'on', 'fire', 'in', 'tacoma', 'on', 'i', 'sb', 'at', 'wa', 'heavi', 'traffic', 'back', 'to', 'cti', 'ctr', 'traffic']"
134,134,april,"['feel', 'extra', 'grate', 'thi', 'week', 'the', 'campfir', 'is', 'percent', 'contain', 'and', 'there', 'are', 'no', 'activ', 'hot', 'spot', 'detect', 'it', 'may', 'be', 'a', 'long', 'time', 'befor', 'the', 'rebuild', 'process', 'can', 'begin', 'for', 'our']"
135,135,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
136,136,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'ne', 'nd', 'ave', 'ne', 'prescott', 'st', 'portland', 'or', 'portland', 'fire', 'rp']"
137,137,mult co fire ems log,"['carbon', 'carbon', 'monoxid', 'alarm', 'at', 'block', 'of', 'n', 'princeton', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
138,138,christopher monje,"['post', 'thanksgiv', 'gainz', 'don', 't', 'let', 'it', 'go', 'to', 'wast', 'get', 'up', 'and', 'get', 'move', 'if', 'you', 'want', 'to', 'make', 'sure', 'you', 'do', 'not', 'fall', 'victim', 'to', 'the', 'other', 'kind', 'of', 'thanksgiv', 'gainz', 'i', 'll', 'be', 'hit']"
139,139,mindful accord,"['just', 'post', 'a', 'photo', 'paradis', 'valley', 'arizona']"
140,140,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'mead', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
141,141,mi tacalii,"['mistacaliibrand', 'mistacalii', 'honey', 'sweet', 'madahoneyproject', 'west', 'up', 'nice', 'track', 'it', 'fire', 'follow', 'f', 'f', 'followm', 'followforfollow', 'follow', 'follow', 'teamfollowback', 'followh', 'followbackteam']"
142,142,vapensmokebremerton,"['black', 'friday', 'sale', 'are', 'in', 'full', 'effect', 'be', 'sure', 'and', 'stop', 'by', 'to', 'see', 'what', 'we', 'have', 'in', 'store', 'vape', 'n', 'smoke']"
143,143,the happy workaholic,"['i', 've', 'alway', 'been', 'one', 'to', 'creat', 'it', 's', 'someth', 'that', 'ha', 'alway', 'just', 'set', 'my', 'soul', 'on', 'fire', 'and', 'be', 'abl', 'to', 'creat', 'someth', 'that', 'can', 'benefit', 'other', 'is', 'even', 'more', 'incred', 'today', 'i', 'want', 'to']"
144,144,puff s smoke shop,"['onelovecbd', 'is', 'in', 'at', 'puffscarson', 'also', 'black', 'friday', 'sale', 'save', 'to', 'off', 'all', 'day', 'puff', 'smoke', 'shop']"
145,145,mult co fire ems log,"['med', 'medic', 'at', 'sw', 'th', 'ave', 'sw', 'morrison', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
146,146,norman l  kinsey iii,"['the', 'ca', 'fire', 'are', 'not', 'just', 'affect', 'peopl', 'now', 'but', 'for', 'month', 'to', 'come', 'i', 'remind', 'the', 'ladi', 'i', 'wa', 'talk', 'to', 'that', 'she', 'is', 'bless', 'to', 'still', 'have', 'her', 'and', 'her', 'famili', 's', 'life']"
147,147,brew hawg bbq,"['the', 'holiday', 'are', 'here', 'and', 'we', 'are', 'here', 'to', 'serv', 'you', 'call', 'u', 'for', 'all', 'your', 'cater', 'need', 'we', 'will', 'be', 'happi', 'to', 'book', 'your', 'event', 'we', 'deliv', 'or', 'can', 'smoke', 'on', 'site', 'brewhawg']"
148,148,norman l  kinsey iii,"['the', 'ca', 'fire', 'are', 'not', 'just', 'affect', 'peopl', 'now', 'but', 'for', 'month', 'to', 'come', 'i', 'remind', 'the', 'ladi', 'i', 'wa', 'talk', 'to', 'that', 'she', 'is', 'bless', 'to', 'still', 'have', 'her', 'and', 'her', 'famili', 's', 'life']"
149,149,brew hawg bbq,"['the', 'holiday', 'are', 'here', 'and', 'we', 'are', 'here', 'to', 'serv', 'you', 'call', 'u', 'for', 'all', 'your', 'cater', 'need', 'we', 'will', 'be', 'happi', 'to', 'book', 'your', 'event', 'we', 'deliv', 'or', 'can', 'smoke', 'on', 'site', 'brewhawg']"
150,150,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'morrison', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
151,151,brew hawg bbq,"['the', 'holiday', 'are', 'here', 'and', 'we', 'are', 'here', 'to', 'serv', 'you', 'call', 'u', 'for', 'all', 'your', 'cater', 'need', 'we', 'will', 'be', 'happi', 'to', 'book', 'your', 'event', 'we', 'deliv', 'or', 'can', 'smoke', 'on', 'site', 'brewhawg']"
152,152,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'columbia', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
153,153,the pressroom   mercantile at box sf,"['it', 's', 'a', 'beauti', 'raini', 'friday', 'here', 'in', 'san', 'francisco', 'and', 'a', 'perfect', 'day', 'to', 'get', 'insid', 'theboxsf', 'and', 'look', 'around', 'of', 'all', 'sale', 'go', 'to', 'fire', 'victim', 'a', 'well', 'between', 'now', 'and', 'januari', 'st']"
154,154,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'harold', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
155,155,mult co fire ems log,"['med', 'medic', 'at', 'nw', 'st', 'ave', 'nw', 'davi', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
156,156,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'divis', 'st', 'portland', 'fire', 'rp', 'pdx']"
157,157,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
158,158,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
159,159,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'marion', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
160,160,mult co fire ems log,"['almr', 'monitor', 'residenti', 'fire', 'alarm', 'at', 'block', 'of', 'se', 'sherrett', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
161,161,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'powel', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
162,162,jennifer steele,"['we', 're', 'at', 'sunris', 'mall', 'at', 'sunris', 'marketplac', 'by', 'maci', 's', 'collect', 'gift', 'card', 'and', 'cash', 'donat', 'for', 'the', 'victim', 'of', 'the', 'camp', 'fire', 'come', 'down', 'and', 'see', 'u', 'we', 're', 'here', 'until', 'noon', 'thank', 'to', 'the']"
163,163,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'ne', 'glisan', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
164,164,jason poling,"['we', 'had', 'a', 'great', 'week', 'and', 'a', 'half', 'hang', 'out', 'with', 'gwen', 's', 'dad', 'mike', 'california', 'didn', 't', 'exactli', 'put', 'her', 'best', 'foot', 'forward', 'for', 'him', 'with', 'all', 'the', 'smoke', 'but', 'mayb', 'next', 'trip', 'he', 'can', 'see', 'how']"
165,165,horrible imaginings film festival,"['scarlet', 's', 'bff', 'paradis', 'hill', 'san', 'diego']"
166,166,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'mccoy', 'ct', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
167,167,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
168,168,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
169,169,brew hawg bbq,"['the', 'holiday', 'are', 'here', 'and', 'we', 'are', 'here', 'to', 'serv', 'you', 'call', 'u', 'for', 'all', 'your', 'cater', 'need', 'we', 'will', 'be', 'happi', 'to', 'book', 'your', 'event', 'we', 'deliv', 'or', 'can', 'smoke', 'on', 'site', 'brewhawg']"
170,170,servpronorthshasta,"['the', 'carr', 'fire', 'camp', 'fire', 'and', 'servpro', 'carrfir', 'campfir', 'servpro', 'shastacounti', 'reddingcaliforniap', 'twitter', 'com', 'g', 'kawf', 'zg']"
171,171,awcrapahellboypodcast,"['class', 'pictur', 'are', 'awkward', 'for', 'everyon', 'even', 'the', 'halfdemonhero', 'listen', 'now', 'to', 's', 'e', 'pancak', 'w', 'taylor', 'william', 'and', 'elliott', 'wear', 'campfir', 'applepodcast', 'spotifi', 'or', 'wherev', 'you']"
172,172,mult co fire ems log,"['smokea', 'smoke', 'investig', 'outsid', 'a', 'structur', 'at', 'block', 'of', 'se', 'mcloughlin', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp']"
173,173,krenshawfilms,"['the', 'vast', 'still', 'and', 'barren', 'landscap', 'the', 'deep', 'peac', 'of', 'the', 'desert', 'stoke', 'my', 'creativ', 'fire', 'i', 'can', 'see', 'whi', 'my', 'sister', 'chose', 'to', 'live', 'here', 'desertlif', 'd', 'getoutsid', 'morongo', 'valley']"
174,174,swift homicide,"['sneak', 'peak', 'at', 'the', 'new', 'singl', 'on', 'all', 'platform', 'swifthomicid', 'sound', 'grrr', 'stockton', 'fire', 'mind', 'clip', 'tomorrow', 'avail', 'spotifi', 'itun', 'youtub', 'link', 'in', 'bio', 'stockton']"
175,175,jeffalopolis,"['but', 'if', 'all', 'you', 'see', 'is', 'fire', 'and', 'destruct', 'you', 'could', 'alway', 'just', 'turn', 'around', 'malibu', 'beach', 'rd', 'point']"
176,176,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'grand', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
177,177,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'main', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
178,178,jeffrey bezore,"['calfir', 'report', 'campfir', 'contain', 'acr', 'burn', 'and', 'structur', 'all', 'type', 'destroy', 'condit', 'the', 'rain', 'ha', 'assist', 'in', 'extinguish', 'hot', 'spot', 'and', 'smolder']"
179,179,alisa,"['my', 'mom', 'lost', 'everyth', 'in', 'the', 'paradis', 'camp', 'fire', 'paradis', 'california']"
180,180,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'irv', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
181,181,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'grand', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
182,182,brokenargyle,"['for', 'a', 'forest', 'to', 'rejuven', 'itself', 'it', 'first', 'must', 'surviv', 'a', 'great', 'fire', 'that', 'burn', 'itself', 'to', 'the', 'ground', 'hope', 'spare', 'enough', 'leyef', 'to', 'allow', 'it', 'to', 'grow', 'again', 'sadli', 'like', 'all', 'thing']"
183,183,nell stephenson,"['happi', 'birthday', 'mom', 'today', 'would', 've', 'been', 'her', 'nd', 'birthday', 'she', 'never', 'onc', 'play', 'a', 'victim', 'or', 'show', 'even', 'the', 'slightest', 'hint', 'of', 'neg', 'throughout', 'the', 'entir', 'durat', 'of', 'nearli']"
184,184,mult co fire ems log,"['almaud', 'audibl', 'fire', 'alarm', 'at', 'block', 'of', 'se', 'tenino', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
185,185,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'pl', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
186,186,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
187,187,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
188,188,patrick malley,"['sometim', 'you', 'seek', 'paradis', 'other', 'time', 'you', 'stumbl', 'across', 'it', 'utah', 'slc', 'visualsofearth', 'ill', 'landscap', 'gooutsideandplay', 'themodrendayexplor', 'discoverearth']"
189,189,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
190,190,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'sw', 'morrison', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
191,191,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
192,192,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
193,193,michael capponi,"['i', 'think', 'it', 's', 'import', 'the', 'public', 'understand', 'just', 'how', 'special', 'paradis', 'california', 'wa', 'befor', 'the', 'fire', 'sometim', 'it', 's', 'hard', 'to', 'relat', 'to', 'anoth', 'town', 'when', 'all', 'you', 'see', 'is', 'destruct', 'thi']"
194,194,mult co fire ems log,"['almaud', 'audibl', 'fire', 'alarm', 'at', 'block', 'of', 'se', 'tenino', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
195,195,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'ne', 'argyl', 'dr', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
196,196,justin sanchez,"['good', 'morn', 'southern', 'california', 'it', 'wa', 'magic', 'watch', 'the', 'sunris', 'thi', 'morn', 'from', 'my', 'favorit', 'beach', 'in', 'malibu', 'sad', 'to', 'see', 'so', 'much', 'of', 'it', 'char', 'from', 'the', 'fire', 'grate', 'that', 'it', 'will']"
197,197,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'holgat', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
198,198,mult co fire ems log,"['med', 'medic', 'at', 'se', 'nd', 'ave', 'se', 'divis', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
199,199,nautiqarose,"['our', 'heart', 'go', 'out', 'to', 'all', 'the', 'victim', 'of', 'the', 'california', 'fire', 'california', 'fire', 'will', 'donat', 'a', 'percentag', 'of', 'the', 'sale', 'of', 'everi', 'bottl', 'of', 'nautiqa', 'rose', 'until']"
200,200,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'ne', 'argyl', 'dr', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
201,201,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
202,202,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'irv', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
203,203,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'se', 'tenino', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
204,204,mult co fire ems log,"['elev', 'elev', 'rescu', 'at', 'sw', 'rd', 'ave', 'sw', 'alder', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
205,205,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'main', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
206,206,luis felipe gaspar,"['bombero', 'mexicali', 'fotografodebombero', 'luisfelipegaspar', 'bombero', 'mexicali', 'capacitacion', 'bomberosmexicali', 'luisfelipegaspar', 'mexicali', 'bajacalifornia', 'fire', 'photographi']"
207,207,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
208,208,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
209,209,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
210,210,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'ne', 'argyl', 'dr', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
211,211,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
212,212,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'st', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
213,213,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'halsey', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
214,214,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'holgat', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
215,215,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'glisan', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
216,216,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'everett', 'ct', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
217,217,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'w', 'burnsid', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
218,218,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'harold', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
219,219,mult co fire ems log,"['med', 'medic', 'at', 'se', 'grand', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
220,220,mult co fire ems log,"['med', 'medic', 'at', 'se', 'grant', 'st', 'se', 'th', 'pl', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
221,221,ttwn sacramento,"['camp', 'fire', 'closur', 'in', 'orovil', 'on', 'hwi', 'both', 'nb', 'sb', 'between', 'pentz', 'rd', 'and', 'ca', 'traffic']"
222,222,mult co fire ems log,"['med', 'medic', 'at', 'ne', 'rd', 'ave', 'e', 'burnsid', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
223,223,jeff daly,"['we', 'had', 'a', 'love', 'firepit', 'and', 'enjoy', 'some', 'smore', 'enjoy', 'thanksgiv', 'fire', 'northridg', 'california']"
224,224,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'hayden', 'island', 'dr', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
225,225,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'lombard', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
226,226,mult co fire ems log,"['med', 'medic', 'at', 'se', 'th', 'ave', 'e', 'burnsid', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
227,227,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'n', 'houghton', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
228,228,mult co fire ems log,"['med', 'medic', 'at', 'sw', 'mill', 'st', 'sw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
229,229,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'ne', 'nd', 'ave', 'ne', 'fremont', 'st', 'portland', 'or', 'portland', 'fire', 'rp']"
230,230,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'glisan', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
231,231,mult co fire ems log,"['almcom', 'monitor', 'commerci', 'fire', 'alarm', 'at', 'block', 'of', 'ne', 'glisan', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
232,232,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'ne', 'russel', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
233,233,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'se', 'lambert', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
234,234,mult co fire ems log,"['med', 'medic', 'at', 'nw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
235,235,mult co fire ems log,"['afir', 'apart', 'or', 'multi', 'dwell', 'structur', 'fire', 'at', 'block', 'of', 'se', 'cesar', 'e', 'chavez', 'blvd', 'portland', 'or', 'portland', 'fire', 'rp']"
236,236,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
237,237,mult co fire ems log,"['ta', 'traffic', 'accid', 'st', 'respons', 'fire', 'em', 'at', 'block', 'of', 'n', 'lombard', 'st', 'portland', 'or', 'portland', 'fire', 'rp']"
238,238,mult co fire ems log,"['polreq', 'polic', 'request', 'dispatch', 'balanc', 'at', 'sw', 'th', 'ave', 'sw', 'mill', 'st', 'portland', 'fire', 'rp', 'pdx']"
239,239,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'nw', 'th', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
240,240,mult co fire ems log,"['med', 'medic', 'at', 'sw', 'th', 'ave', 'sw', 'jefferson', 'st', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
241,241,petsurg   er pets,"['make', 'sure', 'the', 'stove', 'and', 'fireplac', 'are', 'not', 'put', 'you', 'or', 'your', 'famili', 'at', 'risk', 'thanksgiv', 'sandiego', 'fire', 'pet', 'er', 'pet']"
242,242,ross purnell,"['thi', 'is', 'wonder', 'to', 'see', 'simm', 'help', 'out', 'fire', 'victim', 'with', 'warm', 'cloth', 'thank', 'for', 'the', 'inspir', 'messag', 'paradis', 'california']"
243,243,ashley wilson,"['pose', 'be', 'like', 'ashley', 'deaf', 'deafprid', 'deafproud', 'selfi', 's', 'selfpic', 'walk', 'lasvega', 'vacat', 'trip', 'novemb', 'novemb', 'happi', 'beauti', 'pretti', 'paradis', 'nevada']"
244,244,mult co fire ems log,"['med', 'medic', 'at', 'block', 'of', 'sw', 'nd', 'ave', 'portland', 'or', 'portland', 'fire', 'rp', 'pdx']"
245,245,sarah petty silikula,"['our', 'youngest', 'two', 'kid', 'need', 'some', 'cheer', 'up', 'first', 'the', 'mass', 'shoot', 'at', 'borderlin', 'across', 'the', 'street', 'and', 'then', 'the', 'fire', 'swept', 'thru', 'our', 'home', 'town', 'of', 'thousandoak', 'so', 'we', 'decid', 'to']"
