,cleaned_message,urgent_cos_sim,non_urgent_cos_sim,urgent,text,username,coordinates
1573,saturday housekeepingentertainment event wishsf fire lineup talented artist come free entry dance night away real house,0.1488414090210994,0.15546957081037424,0,"SATURDAY!!housekeepingentertainment will be having an event at @wishsf with a fire lineup of talented artists. Come through, it's ""Free Entry,"" and dance the night away to some real House… https://www.instagram.com/p/BqQJZ5LlMu8/?utm_source=ig_twitter_share&igshid=1kkbgk7ck46mb …",The Realtor: WEZ,"(39.80853854453609, -121.71722765017107)"
1574,quiet since assisting animal rescue california fire malibu largely smoldering pile ash large portion northern california loss life,0.13500992714400015,0.1446254971939115,0,"I’ve been quiet since I’ve been assisting animal rescues for the California fires. Malibu is largely a smoldering pile of ash, as is large portions of Northern California. The loss of life… https://www.instagram.com/p/BqQIRy8AnB2/?utm_source=ig_twitter_share&igshid=axz0onn2v4h3 …",Elizabeth Whitener,"(39.686633614321906, -121.6742373282956)"
1575,unhealthy smoke outside studio atomique last night swipe see moon mar barely visible atomicelroy conceptualarthumorist unhealthyair bayarea studioatomique,0.14689378992267446,0.1644294560724778,0,"Very Unhealthy Smoke outside   Studio Atomique last night, swipe over to see moon and mars just barely visible. #atomicelroy #conceptualarthumorist #unhealthyair #bayarea #studioatomique @… https://www.instagram.com/p/BqQHWyYFyqg/?utm_source=ig_twitter_share&igshid=f4zjlt3xomqr …",Atomic Elroy,"(39.70545774056426, -121.74104917885629)"
1576,shoulder killing arm fire let reaching goal supervillainstatus mrmirakuru hourfitness panorama city ca,0.14575555462778567,0.1591763536429221,0,"Shoulders are killing me, arms are on FIRE BUT can't let up on reaching the goals. #SuperVillainStatus #MrMirakuru (at @24HourFitness in Panorama City, CA)https://www.swarmapp.com/c/9eeKw75ueGu ",Jay Washington,"(39.89524549237403, -121.53285236465332)"
1577,almcom monitored commercial fire alarm block ne killingsworth st portland portland fire rp pdx,0.14092177359712146,0.14282277724498615,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 2000 BLOCK OF NE KILLINGSWORTH ST, PORTLAND, OR [Portland Fire #RP18000094755] 10:26 #pdx911",Mult Co Fire/EMS log,"(39.714941986611535, -121.82266870815245)"
1578,taking family photo small kid challenge visual reward always priceless heart prayer go affected shooting fire,0.13992947587061122,0.14015819459892634,0,"Taking family photos with small kids can be a challenge, but the visual rewards are always priceless 
———
Our hearts and prayers go out to all of those affected by the shooting and fires.… https://www.instagram.com/p/BqQGWWoBhHB/?utm_source=ig_twitter_share&igshid=qs4nxnac73as …",Patricia Fructuoso,"(39.646112612901575, -121.78969106269939)"
1579,friday forgive u gonna really cool buttestrong paradisestrong campfire sacramento california,0.13410425706757848,0.13587906687167092,0,"It’s Friday so forgive us ... (but this is gonna be really cool) #ButteStrong #ParadiseStrong #CampFire @ Sacramento, California https://www.instagram.com/p/BqQFxKiDBbK/?utm_source=ig_twitter_share&igshid=1hk3t765i36j2 …",Tom Mailey,"(39.89285773878818, -121.75426686073375)"
1580,visiting local la fire dept kid love real life superheroes thank lafiredept mommylife volunteer snack fieldtrips lafd fire station,0.1520365922287313,0.15297784548057616,0,Visiting out local  LA Fire Dept! Kids love it! Our real life superheroes! Thank you!!! #lafiredept #mommylife #volunteer #snacks #fieldtrips @ LAFD Fire station 72 https://www.instagram.com/p/BqQDwV7gLqz/?utm_source=ig_twitter_share&igshid=1b42bb4bmwcqy …,True Yeniffer Behrens,"(39.72977897986177, -121.72273716412977)"
1581,fire ice colliding wanna go deep dive calmversation thatpnwlife cascadiaexplored roamtheplanet beautifuldestinations optoutside,0.14900745396354048,0.1503455708945271,0,"FIRE || and the ice colliding, I wanna go deep and dive in  #calmversation 

.
.
.
.
.
.
   #thatpnwlife #cascadiaexplored #RoamThePlanet #beautifuldestinations #optoutside… https://www.instagram.com/p/BqQDRevnX3o/?utm_source=ig_twitter_share&igshid=i7vat9ac0dpr …",Rachel RS,"(39.761201483064845, -121.62611620074769)"
1582,tonight super secret speakeasy burlesque join u night fire fan feather frivolity frisky friday presented thedames link bio promo code frisky,0.1458209158257228,0.14636684014940315,0,"Tonight! Super Secret Speakeasy Burlesque. Join us for a night of fire, fans, feathers and frivolity with Frisky Friday presented by the @TheDames ! Link in bio. Promo code “Frisky” for… https://www.instagram.com/p/BqQAVbhjL52/?utm_source=ig_twitter_share&igshid=e50jyz39k8oi …",bareburger_ca,"(39.69693580907557, -121.60560456700729)"
1583,tonight super secret speakeasy burlesque join u night fire fan feather frivolity frisky friday presented thedames link bio promo code frisky,0.1458209158257228,0.14636684014940315,0,"Tonight! Super Secret Speakeasy Burlesque. Join us for a night of fire, fans, feathers and frivolity with Frisky Friday presented by the @TheDames ! Link in bio. Promo code “Frisky” for… https://www.instagram.com/p/BqP-B_qj4UT/?utm_source=ig_twitter_share&igshid=8fendyrymi4g …",bareburger_ca,"(39.8084348650955, -121.4937282875441)"
1584,cloverfire unofficial new fire report detail uncertain mariposacounty mi ene midpines ca mi n fresno ca see official safety info may incorrect disclaimer image pic twitter com tiwrnkersh,0.14135677438479471,0.1452783361377273,0,"#CloverFire  unofficial new fire report; details uncertain.
#MariposaCounty; ~5mi ENE of Midpines, CA. ~55mi N of Fresno, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/TiWRnkERsH",Wildfire Bot (CA) - Unofficial 🔥🤖,"(39.573723848084455, -121.68979274762282)"
1585,know last episode prizm year crew monarch metamophosis camp commin tuff one donating profit benefit fire victim recent,0.14743676105179088,0.14820991427617153,0,You know what it is! Last episode of PRIZM of the year my crew monarch_metamophosis_camp is commin tuff with this one! We are donating our profits to benefit fire victims from the recent… https://www.instagram.com/p/BqP7xLSnsyE/?utm_source=ig_twitter_share&igshid=1xe0pafk704od …,MiKroDoTz!,"(39.68019568694915, -121.55285171742528)"
1586,pray citizen california fire east south earthquake last weekend literal poisoning air salute firefighter fighting wild fire,0.14063102192536348,0.14762529057809134,0,"Pray for the citizens of California. Fires to the east and south, earthquake last weekend. .and now literal poisoning in the air. Salute to the firefighters fighting these wild fires, the… https://www.instagram.com/p/BqP7DhzhqNz/?utm_source=ig_twitter_share&igshid=140hfshjzb5jb …",Tai Thee Pinto 🐎™️,"(39.83425986275669, -121.63806456507533)"
1587,think smoke worse morning yesterday,0.14102264306429158,0.1435715496597302,0,I think the smoke is worse this morning than yesterday. https://www.flutterby.net/Image%3a2018-11-16Smoke.jpg …,Dan Lyke,"(39.87115742857137, -121.47534150697342)"
1588,much grace fire michelleobama becomingmichelleobama hope big thank tanas j eps tix loved much forum,0.14404774746463533,0.1454503262601301,0,So much grace and fire. #michelleobama #becomingmichelleobama #hope and big thank you to @tanas0 and j_eps for the tix. We loved her so much. @ The Forum https://www.instagram.com/p/BqP52Wghj64/?utm_source=ig_twitter_share&igshid=1r60o2pl3qxif …,Kim Anh,"(39.920626332151315, -121.67279526375926)"
1589,almcom monitored commercial fire alarm block sw montgomery st portland portland fire rp pdx,0.1390418242204126,0.14394106287419994,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 300 BLOCK OF SW MONTGOMERY ST, PORTLAND, OR [Portland Fire #RP18000094734] 08:30 #pdx911",Mult Co Fire/EMS log,"(39.56889119392448, -121.55089798372599)"
1590,today even worse hard time lining shot see reference point abc smoke wx nofilter sausalito california,0.14327640045441667,0.14618397217527604,0,"And today is even worse... had a hard time lining up the shot because I couldn’t see my reference points. #abc7now #smoke #wx #nofilter # @ Sausalito, California https://www.instagram.com/p/BqP5jZ5g3P4/?utm_source=ig_twitter_share&igshid=bf9nprmfbfye …",Kristen Chipley,"(39.76025562409975, -121.65590586866146)"
1591,paradise baby meet jd grandson good friend julie rem smario julierems julie son firefighter ha fighting campfire paradise since nov th,0.13984599768351458,0.14212940736700228,0,"::paradise baby:: meet JD, the grandson of my good friend, Julie Rems Smario of @JulieRems Julie’s son is a firefighter and has been fighting the #campfire at Paradise since Nov 8th. Her… https://www.instagram.com/p/BqP3zF3Hljo/?utm_source=ig_twitter_share&igshid=q22x7cwyd6xy …",Clare Cassidy,"(39.75855697452761, -121.59808608288708)"
1592,search intensify reported missing butte county camp fire,0.14199771675026793,0.15081127530944308,0,Searches Intensify With More Than 600 Reported Missing in Butte County’s Camp Fire http://bit.ly/2K8GLkp ,FOX40 News,"(39.80689604447245, -121.64530366650187)"
1593,heart go family life affected devastating fire beautiful state ha ever seen brave firefighter first responder working hard,0.1438796424867659,0.14490529930653545,0,My heart goes out to all the families and lives affected by the most devastating fires our beautiful state has ever seen. And to the brave firefighters and first responders working hard… https://www.instagram.com/p/BqP3Kp-HXIt/?utm_source=ig_twitter_share&igshid=1kmbfsjx7ckmf …,Bret Lugo,"(39.90057660361946, -121.73261858409583)"
1594,quite smoky fortunate safe sound appreciate outreach campfire mile u many helper lot,0.15326702998907554,0.1638300420906544,0,"While it's quite smoky, we are fortunate to be safe and sound. We appreciate all of the outreach. The #Campfire is about 100 miles from us. There are so many helpers and lots of… https://www.instagram.com/p/BqP2tArg8oa/?utm_source=ig_twitter_share&igshid=1ps8qz3604dk …",916 Poker Depot Inc.,"(39.63071609839416, -121.49676504477645)"
1595,smoke best marketing meal tomorrow union rescue mission union rescue mission,0.1494140655306372,0.16601215322333088,0,The smoke is our best marketing for the meal tomorrow. :) @ Union Rescue Mission @ Union Rescue Mission https://www.instagram.com/p/BqP2ZW2gFYb/?utm_source=ig_twitter_share&igshid=1xm45mcca7lqk …,Rev. Andy Bales,"(39.74895887432862, -121.49312568344021)"
1596,st hundred going deep fryer urm smoke best marketing meal tomorrow union rescue mission,0.14720822722263097,0.15883048958381712,0,1st Of hundreds going in the deep fryer at URM. The smoke is our best marketing for the meal tomorrow. :) @ Union Rescue Mission https://www.instagram.com/p/BqP2EVQgfAt/?utm_source=ig_twitter_share&igshid=1m5joy0pcar0k …,Rev. Andy Bales,"(39.758712972272754, -121.60458534142369)"
1597,time like country fire burning outside fire burning heart remember word power best employ well still feeling,0.14041239304257214,0.1494892011325505,0,"At times like this in our country, with fires burning outside, and fires burning in our hearts.. I have to remember my words have power and do my best to employ them well. Still feeling… https://www.instagram.com/p/BqP1ZBznsCG/?utm_source=ig_twitter_share&igshid=fxiy466omt0t …",Joanell Serra,"(39.68237495337613, -121.71868024110358)"
1598,outskirt woolseyfire wildfire malibu pch reportage documentary photojournalism leica leicaq fire malibu california,0.13965772424881054,0.14729642676036012,0,"This is just the outskirts.  
.
.
#woolseyfire #wildfire #malibu #pch #reportage #documentary #photojournalism #leica #leicaq #fire #2018 @ Malibu, California https://www.instagram.com/p/BqP0dlWl6K4/?utm_source=ig_twitter_share&igshid=1hr3pz91c6g6f …",Danny Liao,"(39.759155295595, -121.62181427818739)"
1599,air quality bad thick great sky potent smoke smell school cancelled people still missing heartbreak wildfire stay safe imstillworking san francisco california,0.1413268620322781,0.14436782538971546,0,"The air quality is so bad, thick great skies, potent smoke smell, schools cancelled, 600 people still missing #heartbreak #wildfires #stay safe #imstillworking @ San Francisco, California https://www.instagram.com/p/BqPzqUtA_ZO/?utm_source=ig_twitter_share&igshid=8kwrcs60qvgl …",Dr. Karen Horton,"(39.65428818246593, -121.6230571818781)"
1600,please share fundraiser today family affected borderline tragedy woolsey hill fire tostrong woolseyfire borderline serve lovemycommunity thousand oak,0.13975208166259626,0.14135348421786856,0,"Please share. Fundraiser today for the families affected by the Borderline tragedy and the Woolsey/Hill fires. #tostrong #woolseyfire #borderline12 #serve #lovemycommunity @ Thousand Oaks,… https://www.instagram.com/p/BqPx-omgJKZ/?utm_source=ig_twitter_share&igshid=82gqxq0wguih …",Mike Rosenthal,"(39.69260168795971, -121.58714635135335)"
1601,stay warm fresh new japanese cotton fall hoodies morning japanese clothing trippyart psychedelicart smoke weed weedstagram art artistic hypebeast new,0.13997919746655402,0.14343055758731016,0,"Stay Warm and Fresh with out new Japanese cotton Fall hoodies 
.
.
.
#morning #japanese #clothing #trippyart #psychedelicart #smoke #weed #weedstagram #art #artistic #hypebeast #new… https://www.instagram.com/p/BqPxcLxDzug/?utm_source=ig_twitter_share&igshid=1ht201yeebv0p …",THE SHOOT DOPE SPOT,"(39.86188167519387, -121.47075115647529)"
1602,bay fair bart fire bart san leandro station,0.12816847476488474,0.1321051232292877,0,"So, Bay Fair Bart is on fire... @ BART-San Leandro Station https://www.instagram.com/p/BqPwsPGBZ-K/?utm_source=ig_twitter_share&igshid=14hl1rlw9aqgi …",Jennie Bear,"(39.64295069145832, -121.63374524955694)"
1603,surrealsunrise campfire ashandsmoke still blanketing sonomacounty castrong prayersforall santa rosa california,0.14048726997210628,0.14561715181886145,0,"#surrealsunrise #campfire #ashandsmoke still #blanketing #sonomacounty #castrong #prayersforall @ Santa Rosa, California https://www.instagram.com/p/BqPwuxMAivoY_TETqlmDlQWh5eo2YAeWETf_XI0/?utm_source=ig_twitter_share&igshid=k5e48tmqm8va …",Cailyn McCauley,"(39.814193868742045, -121.65638001180693)"
1604,pretty realize color entire state fire campfire gunchannels onlyyou california stockton california,0.13691643634170186,0.1387124233816974,0,"It’s not as pretty when you realize it’s that color because your entire state is on fire. #campfire #gunchannels #onlyyou #california @ Stockton, California https://www.instagram.com/p/BqPwDPHn9LC/?utm_source=ig_twitter_share&igshid=1ni4ftdgkkytu …",Mat Pugh,"(39.88249926943821, -121.78339775086808)"
1605,iamkrayziebone morningsidefilm bts unreleased like fire music video kristinahandegard los angeles california,0.14423351581880473,0.1445234378848114,0,"@iamKrayzieBone & @MorningsideFilm #bts of the unreleased ""Like Fire"" music video.

kristinahandegard 
http://Morningsidefilms.com  @ Los Angeles, California https://www.instagram.com/p/BqPuf0QBUk8/?utm_source=ig_twitter_share&igshid=1d3t3vitihdu6 …",Jake Handegard,"(39.67318259009574, -121.80943547600053)"
1606,early morning rev tea check email class trying stay hydrated positive despite smoke starbucks starbucks revup fridaymorning fridayvibes,0.1442624114216888,0.1458844717880428,0,"Early morning Rev Up tea while I check emails before class! Trying to stay hydrated and positive despite the smoke. 
-
-
-
-
-
@starbucks #starbucks #revup #fridaymorning #fridayvibes… https://www.instagram.com/p/BqPtVikgVJO/?utm_source=ig_twitter_share&igshid=z5noiqqj2s80 …",Jordan Nimura,"(39.75804752793069, -121.53200459142829)"
1607,day rough news overnight put camp fire dubious record book please help loss donate meditate please procrastinate school,0.1469807927492358,0.1511186900688307,0,"Day 8. Rough news overnight; puts the Camp fire  into the dubious record books. Please do what you can to help those with losses. Donate, meditate, but please don’t procrastinate. Schools… https://www.instagram.com/p/BqPsb8VHusF/?utm_source=ig_twitter_share&igshid=phxw109rjdk1 …",Dr Gernie Blanston,"(39.76964875983596, -121.72053484407867)"
1608,serious fire cere faith home rd nb sb service rd traffic,0.1365693048577806,0.13861930696403438,0,Serious fire in #Ceres on Faith Home Rd Both NB/SB at Service Rd #traffic http://bit.ly/ZcTuC4 ,TTN Modesto,"(39.672494905618784, -121.44217137350918)"
1609,cold air quality terrible might aware smoke chico wildfire getting bay,0.1294174486733008,0.13875520542935696,0," It’s cold, and the air quality is terrible...for those of you who might not be aware, the smoke from the Chico wildfires is getting to the Bay… https://www.instagram.com/p/BqPqzW4HX1g3NgB_07i7vCs16GYKsjrzXY7_2Y0/?utm_source=ig_twitter_share&igshid=73kkqwq4pv0t …",Roberta Sala,"(39.7648391768253, -121.56811506020792)"
1610,almcom monitored commercial fire alarm block ne martin luther king jr blvd portland portland fire rp,0.1420265202874735,0.1428775595733457,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 7600 BLOCK OF NE MARTIN LUTHER KING JR BLVD, PORTLAND, OR [Portland Fire #RP18000094720] 06:23",Mult Co Fire/EMS log,"(39.77017646031303, -121.49707897251002)"
1611,breathe easier toxic air period repair lung tissue drgarbersnaturalsolutionds woolseyfire badair toxicair fire supportlungs repairlungs,0.13547244070926526,0.15167291837613944,0,Breathe easier during this toxic air period. Repairs lung tissue @ drgarbersnaturalsolutionds http://www.drgarbers.com  #woolseyfire #badair #toxicair #fire #supportlungs #repairlungs… https://www.instagram.com/p/BqPoG8Dnp5M/?utm_source=ig_twitter_share&igshid=1ocqc5hi8ad7 …,Helen K Garber,"(39.72703458543193, -121.41795701812127)"
1612,almcom monitored commercial fire alarm sw th ave sw alder st portland portland fire rp pdx,0.14284171956315572,0.1481731862339393,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at SW 4TH AVE / SW ALDER ST, PORTLAND, OR [Portland Fire #RP18000094712] 05:52 #pdx911",Mult Co Fire/EMS log,"(39.851324820275806, -121.57752776861557)"
1613,campfire unofficial update acre contained calfire butteco buttecounty yankee hill ca mi n sacramento ca see official safety info may incorrect disclaimer image pic twitter com bferhuolx,0.14148878970148354,0.14450961225545506,0,"#CampFire  unofficial update: 142,000 Acres. 45% Contained*.
@CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~72mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/BfeRhuolx2",Wildfire Bot (CA) - Unofficial 🔥🤖,"(39.84107183003042, -121.60987035110934)"
1614,thought affected devastating woolseyfire hillfire campfire beloved home california grateful firefighter,0.14128922531930646,0.14136687683789428,0,"Our thoughts are with all those affected by the devastating #WoolseyFire, #HillFire, and #CampFire here in our beloved home of California. We are so grateful to all the firefighters,… https://www.instagram.com/p/BqPlBKjh-HO/?utm_source=ig_twitter_share&igshid=129m5f43ofnsd …",karla solorzano,"(39.74655660241916, -121.58862531305375)"
1615,los angeles fire department epi center lafd los angeles ca,0.14049637632153586,0.14329834984167658,0,"I'm at Los Angeles Fire Department EPI-Center - @lafd in Los Angeles, CA https://www.swarmapp.com/c/bJoCLlhuP8T ",Brian Humphrey GPS,"(39.916216763756964, -121.5390145227329)"
1616,morning view indian summer san francisco feel smoke air california heaviest bush fire history travel instatravel traveling,0.1462982947446743,0.1492326786020728,0,"Morning view: Indian summer in San Francisco. You can feel the smoke in the air, as California is under the heaviest bush fire of its history. 
#travel #instatravel #traveling… https://www.instagram.com/p/BqPhdHKF8pE/?utm_source=ig_twitter_share&igshid=3m374a13y08 …",Mihalca Marius,"(39.724780897729495, -121.55907669651161)"
1617,thinking malibu friend affected fire vow pray promise love cali oliviaromanomusic malibu thought prayer,0.14672313098397946,0.1478047812986231,0,"Thinking of Malibu and all my friends out there affected by the fires. I vow to do more than just pray.....I promise! I love you Cali. 
: oliviaromanomusic #malibu #thoughts #prayers… https://www.instagram.com/p/BqPfoiLhxbl/?utm_source=ig_twitter_share&igshid=11asnxeheixfd …",Nolan Neal,"(39.89888254905748, -121.474744825468)"
1618,terrible air quality san francisco due awful forest fire san francisco california,0.135136099578416,0.13594126792665884,0,"Terrible air quality in San Francisco due to the awful forest fires. @ San Francisco, California https://www.instagram.com/p/BqPfF2Ah2TNkeXAWbaxA7rddAoPNZN4Tl6o4hI0/?utm_source=ig_twitter_share&igshid=1fc6ahixniy2b …",Gregory Maxwell,"(39.963821518773656, -121.54885260451677)"
1619,sneak peak new single platform swifthomicide sound grrr stockton fire mind clip tomorrow available spotify itunes youtube link bio stockton,0.1496109243847208,0.1498489151985803,0,"Sneak peak at the new single on all platforms #SwiftHomicide #777Sounds #grrr #Stockton #fire #Mind #Clip #2018 #Tomorrow #Available #Spotify #ITunes #YouTube LINK IN BIO @ Stockton,… https://www.instagram.com/p/BqIubDmg23m/?utm_source=ig_twitter_share&igshid=cfe2gwy4nh10 …",Swift Homicide,"(39.75416761788358, -121.40642197024822)"
1620,smoke clear sky temperature f f humidity wind mph mph,0.15704111415397007,0.1610179905062545,0,"smoke -> clear sky
temperature up 52°F -> 54°F
humidity up 45% -> 64%
wind 5mph -> 3mph",Garden Grove Weather,"(39.68333704494303, -121.6210110186949)"
1621,dormitory lafd fire station los angeles ca,0.13412455554411573,0.14159252719044824,0,"Dormitory (at @LAFD Fire Station 4 in Los Angeles, CA) https://www.swarmapp.com/c/kZ8acZvh53x ",Brian Humphrey GPS,"(39.7336758693302, -121.4254220637461)"
1622,haze smoke temperature f f humidity wind mph mph,0.15940409519176674,0.1635484865477786,0,"haze -> smoke
temperature down 49°F -> 44°F
humidity up 39% -> 44%
wind 4mph -> 5mph",Salinas Weather,"(39.8840622452484, -121.44512341539993)"
1623,campfire unofficial update acre contained calfire butteco buttecounty yankee hill ca mi n sacramento ca see official safety info may incorrect disclaimer image pic twitter com exxp hkedc,0.14235057163887335,0.14397008301704844,0,"#CampFire  unofficial update: 141,000 Acres. 40% Contained*.
@CALFIRE_ButteCo #ButteCounty; At Yankee Hill, CA. ~72mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/ExXP2hkeDC",Wildfire Bot (CA) - Unofficial 🔥🤖,"(39.79009739762063, -121.67941265456508)"
1624,rfire residential structure fire block ne brazee st portland portland fire rp pdx,0.1416703453224543,0.14583182025677352,0,"RFIRE - RESIDENTIAL STRUCTURE FIRE at 11800 BLOCK OF NE BRAZEE ST, PORTLAND, OR [Portland Fire #RP18000094673] 23:40 #pdx911",Mult Co Fire/EMS log,"(39.73234703462074, -121.7581070333886)"
1625,almcom monitored commercial fire alarm block ne martin luther king jr blvd portland portland fire rp,0.1420265202874735,0.1428775595733457,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 7600 BLOCK OF NE MARTIN LUTHER KING JR BLVD, PORTLAND, OR [Portland Fire #RP18000094697] 02:02",Mult Co Fire/EMS log,"(39.782896449612025, -121.61773508914638)"
1626,smoke posing fog chaos sometimes around u tonight many reminder ok curveballs perspective people surround u life,0.15342651692272433,0.15778112037860267,0,"Smoke posing as fog. Chaos can sometimes be all around us. Tonight, so many reminders that it will all be ok. The curveballs of perspective, the people that surround us, this life.. it’s a… https://www.instagram.com/p/BqPJhktnc3A/?utm_source=ig_twitter_share&igshid=p92h0mvyxgc6 …",ℂ𝕙𝕖𝕗 ℝ𝕖𝕚𝕟𝕠 ℂ𝕣𝕦𝕫,"(39.74279550853906, -121.63029531981654)"
1627,artistry shall name fotografia yahr mina paradise nevada,0.13838622111121146,0.1417816396831325,0,"My artistry shall be under the name ""Fotografia by YahRéd Minass @ Paradise, Nevada https://www.instagram.com/p/BqPIYB3hen7/?utm_source=ig_twitter_share&igshid=1a56ldtev7f6r …",Charles J Williams,"(39.63502508031565, -121.58744989767138)"
1628,middleforkminecreekfire unofficial new fire report detail uncertain grantcounty mi ssw long creek mi hermiston see official safety info may incorrect disclaimer image pic twitter com bqpxvrskuw,0.14319610974246427,0.14638199657207876,0,"#295MiddleForkMineCreekFire unofficial new fire report; details uncertain.
#GrantCounty; ~8mi SSW of Long Creek, OR. ~86mi S of Hermiston, OR. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/bQpxvrskUw",Wildfire Bot (WA/OR)-Unofficial 🔥🤖,"(39.82486391919668, -121.49354958209399)"
1629,think earthquake worst fire coming next year change way make sure look policy fire shooting moved already business usual,0.14639927597471294,0.14858519580885016,0,Think an earthquake  or worst fire coming next year if we don’t change our ways. Make sure to look over your policies. What fires? What shooting? We moved on already...business as usual.… https://www.instagram.com/p/BqPH06-jUXQ/?utm_source=ig_twitter_share&igshid=ysd2ys9ae9oe …,Jon Park,"(39.62964216453561, -121.56514332496144)"
1630,fire shooting moved already business usual time go fast allow time timelapse timetravel la losangeles theangels angel angel,0.14590574975854165,0.15988242446322734,0,What fires? What shooting? We moved on already...business as usual. Time goes by fast because we allow it to. #time #timelapse #timetravel #la #losangeles #theangels #angel #angels @… https://www.instagram.com/p/BqPGwC3Dx-l/?utm_source=ig_twitter_share&igshid=18hgfark2g6f3 …,Jon Park,"(39.65559889242349, -121.76918201572992)"
1631,repost theunlikelyflorist get repost please repost let make one count jazz night month jazz night serve fund raiser victim,0.1492997924231119,0.15544181101920182,0,"#Repost theunlikelyflorist (get_repost)
・・・
!!PLEASE REPOST!! Let’s make this one count!  JAZZ NIGHT . This months Jazz Night will serve as a fund raiser for the victims of the… https://www.instagram.com/p/BqPGjPDnLUX/?utm_source=ig_twitter_share&igshid=7jze97e6qb4b …",Chef AC,"(39.586706701341896, -121.54281938928483)"
1632,pubast public assist block ne sacramento st portland portland fire rp pdx,0.14745287133820775,0.14872005680585001,0,"PUBAST - PUBLIC ASSIST at 13200 BLOCK OF NE SACRAMENTO ST, PORTLAND, OR [Portland Fire #RP18000094681] 00:25 #pdx911",Mult Co Fire/EMS log,"(39.811136158013504, -121.71163260811053)"
1633,smoke haze temperature f f humidity,0.15734771078869228,0.16941491264734762,0,"smoke -> haze
temperature up 48°F -> 57°F
humidity up 39% -> 40%",Irvine Weather,"(39.66226523587175, -121.63127510840228)"
1634,cruz permane e de p enquanto nossa fe permane e intacta naquele que morreu por e ressussitou para dar vida eterna california fire ainda que passamos pelo fogo palavra,0.15168252634798873,0.1564710652896597,0,"A #cruz permaneçe de pé enquanto nossa #fe permaneçe intacta naquele que morreu por nos e ressussitou para nos dar a vida eterna #california #fire 
Ainda que passamos pelo fogo a Palavra… https://www.instagram.com/p/BqO__g4HWUv/?utm_source=ig_twitter_share&igshid=hsnp96rk6xq1 …",MO TI KOTÉ🇬🇫🇧🇷🇨🇵,"(39.690821024845995, -121.52795788405496)"
1635,smokea smoke investigation outside structure sw moody ave sw abernethy st portland portland fire rp,0.15155325234680395,0.15915365199519754,0,"SMOKEA - SMOKE INVESTIGATION OUTSIDE A STRUCTURE at SW MOODY AVE / SW ABERNETHY ST, PORTLAND, OR [Portland Fire #RP18000094677] 00:11",Mult Co Fire/EMS log,"(39.742602005935964, -121.58370087287658)"
1636,california burning campfire norcalfires sanfrancisco firesky potrerohill potrero th st,0.13327941436850368,0.13355585633323408,0,"California burning  
.
.
.
#campfire #norcalfires #SanFrancisco #firesky #potrerohill @ Potrero & 24th St. https://www.instagram.com/p/BqPAFDLn_M0/?utm_source=ig_twitter_share&igshid=190jsqc43drsp …",Ana,"(39.78001044511396, -121.55429379758492)"
1637,smoke clear sky temperature f f humidity wind mph mph,0.15704111415397007,0.1610179905062545,0,"smoke -> clear sky
temperature up 52°F -> 60°F
humidity up 29% -> 53%
wind 6mph -> 3mph",Weather,"(39.690371529142396, -121.42527763893865)"
1638,almcom monitored commercial fire alarm block n lombard st portland portland fire rp pdx,0.13953437134335692,0.1408528854822035,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 8700 BLOCK OF N LOMBARD ST, PORTLAND, OR [Portland Fire #RP18000094671] 23:34 #pdx911",Mult Co Fire/EMS log,"(39.777763836155835, -121.58205782462997)"
1639,smoke clear sky temperature f f humidity wind mph mph,0.15704111415397007,0.1610179905062545,0,"smoke -> clear sky
temperature up 58°F -> 60°F
humidity up 32% -> 64%
wind 4mph -> 3mph",Santa Ana Weather,"(39.84718514218962, -121.61445372124)"
1640,smokea smoke investigation outside structure block se division st portland portland fire rp,0.15366992793314627,0.16084133775003748,0,"SMOKEA - SMOKE INVESTIGATION OUTSIDE A STRUCTURE at 16300 BLOCK OF SE DIVISION ST, PORTLAND, OR [Portland Fire #RP18000094670] 23:32",Mult Co Fire/EMS log,"(39.87091715520274, -121.50821343182281)"
1641,smoke clear sky temperature f f humidity wind mph mph,0.15704111415397007,0.1610179905062545,0,"smoke -> clear sky
temperature up 51°F -> 62°F
humidity up 40% -> 55%
wind 3mph -> 4mph",Long Beach Weather,"(39.74692801947505, -121.62123049993855)"
1642,smoke clear sky temperature f f humidity,0.15399762291731994,0.1650496723986332,0,"smoke -> clear sky
temperature up 50°F -> 60°F
humidity down 43% -> 33%",Montebello Weather,"(39.844913179553, -121.56048982107538)"
1643,smoke clear sky temperature f f humidity,0.15399762291731994,0.1650496723986332,0,"smoke -> clear sky
temperature up 48°F -> 54°F
humidity up 37% -> 63%",Oceanside Weather,"(39.65070736946391, -121.60298351532731)"
